7.195121951219511818e-07,2.192076480285639839e+00
7.317073170731707167e-07,1.796343686651161509e+00
7.439024390243902516e-07,1.418999847987965301e+00
7.560975609756097864e-07,1.069906254142009017e+00
7.682926829268292154e-07,7.581859190850448460e-01
7.804878048780487503e-07,4.919851652421680654e-01
7.926829268292682852e-07,2.782607321222498875e-01
8.048780487804878201e-07,1.225979728335437891e-01
8.170731707317073550e-07,2.906488963363340616e-02
8.292682926829267840e-07,1.058230658461667417e-04
8.414634146341463189e-07,3.647757294995646049e-02
8.536585365853658538e-07,1.372296206049599121e-01
8.658536585365853887e-07,2.997289691651356947e-01
8.780487804878049235e-07,5.197289528266670899e-01
8.902439024390243525e-07,7.914802168030115048e-01
9.024390243902438874e-07,1.107880967701788455e+00
9.146341463414634223e-07,1.460662567765071751e+00
9.268292682926829572e-07,1.840605622758499704e+00
9.390243902439023862e-07,2.237780916390843977e+00
9.512195121951219211e-07,2.641808894820615983e+00
9.634146341463415619e-07,3.042130920028755625e+00
9.756097560975608850e-07,3.428285203275606818e+00
9.878048780487804199e-07,3.790180207553871305e+00
9.999999999999999547e-07,4.118358374092650820e+00
1.012195121951219490e-06,4.404243280833964214e+00
1.024390243902439025e-06,4.640363773782175905e+00
1.036585365853658559e-06,4.820549213904773644e+00
1.048780487804878094e-06,4.940090737112802444e+00
1.060975609756097629e-06,4.995864313044039662e+00
1.073170731707317164e-06,4.986412386700498800e+00
1.085365853658536487e-06,4.911981969364004996e+00
1.097560975609756022e-06,4.774518183343456457e+00
1.109756097560975557e-06,4.577613429251710997e+00
1.121951219512195092e-06,4.326413504245608443e+00
1.134146341463414627e-06,4.027483124681840110e+00
1.146341463414634162e-06,3.688634367543244252e+00
1.158536585365853696e-06,3.318722514050056915e+00
1.170731707317073231e-06,2.927414630763306214e+00
1.182926829268292766e-06,2.524936935950577777e+00
1.195121951219512089e-06,2.121807553398227686e+00
1.207317073170731624e-06,1.728561637730357869e+00
1.219512195121951159e-06,1.355476054653521611e+00
1.231707317073170694e-06,1.012300811177513582e+00
1.243902439024390229e-06,7.080042544624776113e-01
1.256097560975609764e-06,4.505386981211740860e-01
1.268292682926829299e-06,2.466326009656669704e-01
1.280487804878048834e-06,1.016147292811888647e-01
1.292682926829268368e-06,1.927489787056702042e-02
1.304878048780487903e-06,1.764929183812213864e-03
1.317073170731707226e-06,4.954241881073118137e-02
1.329268292682926761e-06,1.613587769373454606e-01
1.341463414634146296e-06,3.342918582838700914e-01
1.353658536585365831e-06,5.638223277919838239e-01
1.365853658536585366e-06,8.439517663638262945e-01
1.378048780487804901e-06,1.167359430144329302e+00
1.390243902439024436e-06,1.525593566688718594e+00
1.402439024390243971e-06,1.909292288266966064e+00
1.414634146341463506e-06,2.308428230127593572e+00
1.426829268292682829e-06,2.712570599960395068e+00
1.439024390243902364e-06,3.111157770306276049e+00
1.451219512195121898e-06,3.493773290138535437e+00
1.463414634146341433e-06,3.850418102485702487e+00
1.475609756097560968e-06,4.171771854114847855e+00
1.487804878048780503e-06,4.449436468356356755e+00
1.500000000000000038e-06,4.676155615676134580e+00
1.512195121951219573e-06,4.846004346475773161e+00
1.524390243902439108e-06,4.954543930364675219e+00
1.536585365853658431e-06,4.998937855422354914e+00
1.548780487804877966e-06,4.978025955992090523e+00
1.560975609756097501e-06,4.892354731792126543e+00
1.573170731707317036e-06,4.744163066002021978e+00
1.585365853658536570e-06,4.537323715559557158e+00
1.597560975609756105e-06,4.277242102727587536e+00
1.609756097560975640e-06,3.970715052854647986e+00
1.621951219512195175e-06,3.625753169996527081e+00
1.634146341463414710e-06,3.251371492333587465e+00
1.646341463414634245e-06,2.857353898276356219e+00
1.658536585365853568e-06,2.453997420136730945e+00
1.670731707317073103e-06,2.051843147326062322e+00
1.682926829268292638e-06,1.661400751503566697e+00
1.695121951219512173e-06,1.292873832778349330e+00
1.707317073170731708e-06,9.558932646117619392e-01
1.719512195121951242e-06,6.592655060331003014e-01
1.731707317073170777e-06,4.107424586344583517e-01
1.743902439024390312e-06,2.168188827714843114e-01
1.756097560975609847e-06,8.256266718014870776e-02
1.768292682926829170e-06,1.148238764707532056e-02
1.780487804878048705e-06,5.435615880049038395e-03
1.792682926829268240e-06,6.458037478263278786e-02
1.804878048780487775e-06,1.873710087732396445e-01
1.817073170731707310e-06,3.705985770713877692e-01
1.829268292682926845e-06,6.094747143359118269e-01
1.841463414634146380e-06,8.977567670887727225e-01
1.853658536585365914e-06,1.227910935680150084e+00
1.865853658536585449e-06,1.591309158335235452e+00
1.878048780487804772e-06,1.978454592026711811e+00
1.890243902439024307e-06,2.379229797583747974e+00
1.902439024390243842e-06,2.783161143108504376e+00
1.914634146341463377e-06,3.179692515931457741e+00
1.926829268292683124e-06,3.558461190072307101e+00
1.939024390243902447e-06,3.909568639842884608e+00
1.951219512195121770e-06,4.223839222302999019e+00
1.963414634146341517e-06,4.493059968308457108e+00
1.975609756097560840e-06,4.710195215588166562e+00
1.987804878048780586e-06,4.869570474751290234e+00
1.999999999999999909e-06,4.967020723174288221e+00
2.012195121951219656e-06,4.999999251339756867e+00
2.024390243902438979e-06,4.967644217098412085e+00
2.036585365853658726e-06,4.870801168562973515e+00
2.048780487804878049e-06,4.712000947033406995e+00
2.060975609756097372e-06,4.495393547425892145e+00
2.073170731707317119e-06,4.226639664659605167e+00
2.085365853658536442e-06,3.912762760266557116e+00
2.097560975609756189e-06,3.561965515231618085e+00
2.109756097560975512e-06,3.183415465780418341e+00
2.121951219512195258e-06,2.787005424187444902e+00
2.134146341463414581e-06,2.383094945631471173e+00
2.146341463414634328e-06,1.982239597456484814e+00
2.158536585365853651e-06,1.594915105962063206e+00
2.170731707317072974e-06,1.231243589714094977e+00
2.182926829268292721e-06,9.007290338396152229e-01
2.195121951219512044e-06,6.120089182703023489e-01
2.207317073170731791e-06,3.726284907411221425e-01
2.219512195121951114e-06,1.888435835658714979e-01
2.231707317073170861e-06,6.545712726378871693e-02
2.243902439024390184e-06,5.693633497690253620e-03
2.256097560975609930e-06,1.111492751513321053e-02
2.268292682926829253e-06,8.157933229328317992e-02
2.280487804878048577e-06,2.152453710458699376e-01
2.292682926829268323e-06,4.086198913330245652e-01
2.304878048780487646e-06,6.566493531257486804e-01
2.317073170731707393e-06,9.528518951546733895e-01
2.329268292682926716e-06,1.289486728195803122e+00
2.341463414634146463e-06,1.657756428465534171e+00
2.353658536585365786e-06,2.048036844503702270e+00
2.365853658536585533e-06,2.450128609289033310e+00
2.378048780487804856e-06,2.853523684711581687e+00
2.390243902439024179e-06,3.247679972680497684e+00
2.402439024390243925e-06,3.622296816335872638e+00
2.414634146341463249e-06,3.967584191572497421e+00
2.426829268292682995e-06,4.274518553976843549e+00
2.439024390243902318e-06,4.535078655018430993e+00
2.451219512195122065e-06,4.742455164809284085e+00
2.463414634146341388e-06,4.891228623268797371e+00
2.475609756097561135e-06,4.977511069219583639e+00
2.487804878048780458e-06,4.999047646159530345e+00
2.500000000000000205e-06,4.955275529402680235e+00
2.512195121951219528e-06,4.847338634620324882e+00
2.524390243902438851e-06,4.678057723397682111e+00
2.536585365853658597e-06,4.451856687050597117e+00
2.548780487804877921e-06,4.174646935159213257e+00
2.560975609756097667e-06,3.853672910142958763e+00
2.573170731707316990e-06,3.497322765111532838e+00
2.585365853658536737e-06,3.114909152629357081e+00
2.597560975609756060e-06,2.716425853135771451e+00
2.609756097560975807e-06,2.312286603155496501e+00
2.621951219512195130e-06,1.913052948615222792e+00
2.634146341463414453e-06,1.529158235392868104e+00
2.646341463414634200e-06,1.170634950174370470e+00
2.658536585365853523e-06,8.468525371372197519e-01
2.670731707317073269e-06,5.662725422106751338e-01
2.682926829268292593e-06,3.362274838340408856e-01
2.695121951219512339e-06,1.627292290787680784e-01
2.707317073170731662e-06,5.031188292448307564e-02
2.719512195121951409e-06,1.913296531189878635e-03
2.731707317073170732e-06,1.879829110347186472e-02
2.743902439024390055e-06,1.005256037705328787e-01
2.756097560975609802e-06,2.449594192997901487e-01
2.768292682926829125e-06,4.483251862806749699e-01
2.780487804878048872e-06,7.053082591102768362e-01
2.792682926829268195e-06,1.009192787926934676e+00
2.804878048780487941e-06,1.352037226821287463e+00
2.817073170731707264e-06,1.724881873692492906e+00
2.829268292682927011e-06,2.117983018020915154e+00
2.841463414634146334e-06,2.521067577472031473e+00
2.853658536585365657e-06,2.923601568803261053e+00
2.865853658536585404e-06,3.315065397006978554e+00
2.878048780487804727e-06,3.685228768439560820e+00
2.890243902439024474e-06,4.024418043512849152e+00
2.902439024390243797e-06,4.323769042104021132e+00
2.914634146341463544e-06,4.575458695011175081e+00
2.926829268292682867e-06,4.772909487606415979e+00
2.939024390243902613e-06,4.910961352872386776e+00
2.951219512195121936e-06,4.986006521666786817e+00
2.963414634146341260e-06,4.996083806114814507e+00
2.975609756097561006e-06,4.940929852180649284e+00
2.987804878048780329e-06,4.821986022012469064e+00
3.000000000000000076e-06,4.642360726201600230e+00
3.012195121951219399e-06,4.406748190343291682e+00
3.024390243902439146e-06,4.121305778807575315e+00
3.036585365853658469e-06,3.793493081671365452e+00
3.048780487804878216e-06,3.431876970022596396e+00
3.060975609756097539e-06,3.045907714210358996e+00
3.073170731707316862e-06,2.645672015839944713e+00
3.085365853658536608e-06,2.241629407634357474e+00
3.097560975609755932e-06,1.844338909938965543e+00
3.109756097560975678e-06,1.464183087272865835e+00
3.121951219512195001e-06,1.111096716276988028e+00
3.134146341463414748e-06,7.943071558963465950e-01
3.146341463414634071e-06,5.220932048153543725e-01
3.158536585365853818e-06,3.015687480287230215e-01
3.170731707317073141e-06,1.384968466061811121e-01
3.182926829268292888e-06,3.713912912327455018e-02
3.195121951219512211e-06,1.444206774725564912e-04
3.207317073170731534e-06,2.847951999547726487e-02
3.219512195121951280e-06,1.214039336637040556e-01
3.231707317073170604e-06,2.764892277631130213e-01
3.243902439024390350e-06,4.896824911838457695e-01
3.256097560975609673e-06,7.554122521052650807e-01
3.268292682926829420e-06,1.066734079680367264e+00
3.280487804878048743e-06,1.415512065852564838e+00
3.292682926829268490e-06,1.792631444561999743e+00
3.304878048780487813e-06,2.188236791871848830e+00
3.317073170731707136e-06,2.591989582027319994e+00
3.329268292682926883e-06,2.993338368623632118e+00
3.341463414634146206e-06,3.381794530121389641e+00
3.353658536585365952e-06,3.747206373532748103e+00
3.365853658536585276e-06,4.080024433007670481e+00
3.378048780487805022e-06,4.371551030158016715e+00
3.390243902439024345e-06,4.614167574250999770e+00
3.402439024390244092e-06,4.801533662138146141e+00
3.414634146341463415e-06,4.928752774754750376e+00
3.426829268292682738e-06,4.992500239971812803e+00
3.439024390243902485e-06,4.991110117691626158e+00
3.451219512195121808e-06,4.924618736581370726e+00
3.463414634146341555e-06,4.794763744680313522e+00
3.475609756097560878e-06,4.604938698691599441e+00
3.487804878048780624e-06,4.360104378696177285e+00
3.499999999999999947e-06,4.066659145940048958e+00
3.512195121951219694e-06,3.732271731690616434e+00
3.524390243902439017e-06,3.365680826963570738e+00
3.536585365853658340e-06,2.976466710528545168e+00
3.548780487804878087e-06,2.574800883337862167e+00
3.560975609756097410e-06,2.171180252289929946e+00
3.573170731707317157e-06,1.776152810018375883e+00
3.585365853658536480e-06,1.400041979635549216e+00
3.597560975609756227e-06,1.052676828248348961e+00
3.609756097560975550e-06,7.431351996937367588e-01
3.621951219512195296e-06,4.795064793168379857e-01
3.634146341463414619e-06,2.686801905628302123e-01
3.646341463414633943e-06,1.161659480789545285e-01
3.658536585365853689e-06,2.594947257048829670e-02
3.670731707317073012e-06,3.884302365770864185e-04
3.682926829268292759e-06,4.015081885906335302e-02
3.695121951219512082e-06,1.441975107273578693e-01
3.707317073170731829e-06,3.098094086126361724e-01
3.719512195121951152e-06,5.326585051124830272e-01
3.731707317073170899e-06,8.069209883415042750e-01
3.743902439024390222e-06,1.125429438127735216e+00
3.756097560975609545e-06,1.479860135306048763e+00
3.768292682926829291e-06,1.860950589073466332e+00
3.780487804878048615e-06,2.258741597670040235e+00
3.792682926829268361e-06,2.662837516508608005e+00
3.804878048780487684e-06,3.062677932054011176e+00
3.817073170731707007e-06,3.447813641680367969e+00
3.829268292682926754e-06,3.808179727205625920e+00
3.841463414634146501e-06,4.134358585754347004e+00
3.853658536585366247e-06,4.417826044049538048e+00
3.865853658536585147e-06,4.651174124322023040e+00
3.878048780487804894e-06,4.828304640199659659e+00
3.890243902439024640e-06,4.944588563250897906e+00
3.902439024390243540e-06,4.996986995388263963e+00
3.914634146341463287e-06,4.984130585707271521e+00
3.926829268292683033e-06,4.906355316326214577e+00
3.939024390243902780e-06,4.765693722020088785e+00
3.951219512195121679e-06,4.565821773109675519e+00
3.963414634146341426e-06,4.311962809738142610e+00
3.975609756097561173e-06,4.010751038062601026e+00
3.987804878048780072e-06,3.670058155673343592e+00
3.999999999999999819e-06,3.298787637113837601e+00
4.012195121951219566e-06,2.906642055527348223e+00
4.024390243902439312e-06,2.503869521113638363e+00
4.036585365853658212e-06,2.100995862829997840e+00
4.048780487804877959e-06,1.708549552347522926e+00
4.060975609756097705e-06,1.336786558944384140e+00
4.073170731707317452e-06,9.954223258220453729e-01
4.085365853658536351e-06,6.933778722233177039e-01
4.097560975609756098e-06,4.385466565754860824e-01
4.109756097560975845e-06,2.375882933251869389e-01
4.121951219512194744e-06,9.575451435177040338e-02
4.134146341463414491e-06,1.675192318518714529e-02
4.146341463414634238e-06,2.645128731841861480e-03
4.158536585365853984e-06,5.380278995644571793e-02
4.170731707317072884e-06,1.688879815577428722e-01
4.182926829268292631e-06,3.448931324160606771e-01
4.195121951219512377e-06,5.772186237509613349e-01
4.207317073170732124e-06,8.597929929495171653e-01
4.219512195121951023e-06,1.185231601726463246e+00
4.231707317073170770e-06,1.545029622072479514e+00
4.243902439024390517e-06,1.929784296605296490e+00
4.256097560975609416e-06,2.329440664897868718e+00
4.268292682926829163e-06,2.733554334110826378e+00
4.280487804878048910e-06,3.131564426830794723e+00
4.292682926829268656e-06,3.513069573050414007e+00
4.304878048780487556e-06,3.868099733672360596e+00
4.317073170731707302e-06,4.187376751856103141e+00
4.329268292682927049e-06,4.462556823105911619e+00
4.341463414634145949e-06,4.686448547524957320e+00
4.353658536585365695e-06,4.853200865781216677e+00
4.365853658536585442e-06,4.958455967373149420e+00
4.378048780487805189e-06,4.999463175177629282e+00
4.390243902439024088e-06,4.975150830085649289e+00
4.402439024390243835e-06,4.886154297133602498e+00
4.414634146341463582e-06,4.734799361233822168e+00
4.426829268292683328e-06,4.525041446430891234e+00
4.439024390243902228e-06,4.262362247093246737e+00
4.451219512195121974e-06,3.953626472421736260e+00
4.463414634146341721e-06,3.606902448033256992e+00
4.475609756097560621e-06,3.231251262915397771e+00
4.487804878048780367e-06,2.836489972066433385e+00
4.500000000000000114e-06,2.432935043148399590e+00
4.512195121951219861e-06,2.031132751772709799e+00
4.524390243902438760e-06,1.641583571115448281e+00
4.536585365853658507e-06,1.274467758507167092e+00
4.548780487804878254e-06,9.393793103623875318e-01
4.560975609756097153e-06,6.450752381190125728e-01
4.573170731707316900e-06,3.992467174684186659e-01
4.585365853658536646e-06,2.083180915326141580e-01
4.597560975609756393e-06,7.727898072494143733e-02
4.609756097560975293e-06,9.553886840393488455e-03
4.621951219512195039e-06,6.912699068101879618e-03
4.634146341463414786e-06,6.942444071120590365e-02
4.646341463414634533e-06,1.954554653709674739e-01
4.658536585365853432e-06,3.817121497351241288e-01
4.670731707317073179e-06,6.233269672614214496e-01
4.682926829268292926e-06,9.139856933552561458e-01
4.695121951219511825e-06,1.246092417733760005e+00
4.707317073170731572e-06,1.610968051636752829e+00
4.719512195121951318e-06,1.999077142209349844e+00
4.731707317073171065e-06,2.400277066618350830e+00
4.743902439024389965e-06,2.804083093604377908e+00
4.756097560975609711e-06,3.199942385501500119e+00
4.768292682926829458e-06,3.577509780111137516e+00
4.780487804878048358e-06,3.926918145303002650e+00
4.792682926829268104e-06,4.239036241049544351e+00
4.804878048780487851e-06,4.505707350073428152e+00
4.817073170731707597e-06,4.719962440870261844e+00
4.829268292682926497e-06,4.876202292425046991e+00
4.841463414634146244e-06,4.970343821078283320e+00
4.853658536585365990e-06,4.999926785518255201e+00
4.865853658536585737e-06,4.964178081332090819e+00
4.878048780487804637e-06,4.864031944877924118e+00
4.890243902439024383e-06,4.702105538481831104e+00
4.902439024390244130e-06,4.482630555002069528e+00
4.914634146341463030e-06,4.211342629168280283e+00
4.926829268292682776e-06,3.895331445756549549e+00
4.939024390243902523e-06,3.542855461789136573e+00
4.951219512195122269e-06,3.163126084702642338e+00
4.963414634146341169e-06,2.766066946651172032e+00
4.975609756097560916e-06,2.362054565932016015e+00
4.987804878048780662e-06,1.961647172942625694e+00
5.000000000000000409e-06,1.575308787375739872e+00
5.012195121951219309e-06,1.213135757464382847e+00
5.024390243902439055e-06,8.845929077435155108e-01
5.036585365853658802e-06,5.982661906946336039e-01
5.048780487804877702e-06,3.616383063333263870e-01
5.060975609756097448e-06,1.808931535714948247e-01
5.073170731707317195e-06,6.075422371072436434e-02
5.085365853658536941e-06,4.361159399864700248e-03
5.097560975609755841e-06,1.318770499482235792e-02
5.109756097560975588e-06,8.700319255953470332e-02
5.121951219512195334e-06,2.238785700109597876e-01
5.134146341463414234e-06,4.202368138720373736e-01
5.146341463414633981e-06,6.709464091743062575e-01
5.158536585365853727e-06,9.694554535594677169e-01
5.170731707317073474e-06,1.307962880979196330e+00
5.182926829268292373e-06,1.677622330330549971e+00
5.195121951219512120e-06,2.068773331239178948e+00
5.207317073170731867e-06,2.471193765312621249e+00
5.219512195121951613e-06,2.874367005184127688e+00
5.231707317073170513e-06,3.267756750087329465e+00
5.243902439024390260e-06,3.641082375564014484e+00
5.256097560975610006e-06,3.984587601472499685e+00
5.268292682926828906e-06,4.289295457078834417e+00
5.280487804878048653e-06,4.547242880118433916e+00
5.292682926829268399e-06,4.751688818948187176e+00
5.304878048780488146e-06,4.897290399366777791e+00
5.317073170731707045e-06,4.980242552258401290e+00
5.329268292682926792e-06,4.998377453110781410e+00
5.341463414634146539e-06,4.951221174711358586e+00
5.353658536585365438e-06,4.840006072492256450e+00
5.365853658536585185e-06,4.667638578852410625e+00
5.378048780487804932e-06,4.438623248101825070e+00
5.390243902439024678e-06,4.158945036994234457e+00
5.402439024390243578e-06,3.835912897262178767e+00
5.414634146341463325e-06,3.477968767617837909e+00
5.426829268292683071e-06,3.094466956915490119e+00
5.439024390243902818e-06,2.695429683949423172e+00
5.451219512195121717e-06,2.291285162473007286e+00
5.463414634146341464e-06,1.892595076175047852e+00
5.475609756097561211e-06,1.509778565629459113e+00
5.487804878048780110e-06,1.152839940384972284e+00
5.499999999999999857e-06,8.311072320141230652e-01
5.512195121951219604e-06,5.529884206270410107e-01
5.524390243902439350e-06,3.257517054884466745e-01
5.536585365853658250e-06,1.553355620205234544e-01
5.548780487804877997e-06,4.619354905470896000e-02
5.560975609756097743e-06,1.177922051273316839e-03
5.573170731707317490e-06,2.146509387296147153e-02
5.585365853658536389e-06,1.065248910784912795e-01
5.597560975609756136e-06,2.541344091745663114e-01
5.609756097560975883e-06,4.604361047410447938e-01
5.621951219512194782e-06,7.200386062826333866e-01
5.634146341463414529e-06,1.026157609273504079e+00
5.646341463414634276e-06,1.370793173323668013e+00
5.658536585365854022e-06,1.744938788083346681e+00
5.670731707317072922e-06,2.138816744276041071e+00
5.682926829268292669e-06,2.542133658806619678e+00
5.695121951219512415e-06,2.944349476196665982e+00
5.707317073170731315e-06,3.334952916415741875e+00
5.719512195121951061e-06,3.703736170711962039e+00
5.731707317073170808e-06,4.041061666695460630e+00
5.743902439024390555e-06,4.338113931189079508e+00
5.756097560975609454e-06,4.587129968803854929e+00
5.768292682926829201e-06,4.781602135657548658e+00
5.780487804878048948e-06,4.916448206448347236e+00
5.792682926829268694e-06,4.988144190448434045e+00
5.804878048780487594e-06,4.994816425478718180e+00
5.817073170731707340e-06,4.936290543133476483e+00
5.829268292682927087e-06,4.814096025625392627e+00
5.841463414634145987e-06,4.631426235164912697e+00
5.853658536585365733e-06,4.393054960443573798e+00
5.865853658536585480e-06,4.105211661148072899e+00
5.878048780487805227e-06,3.775418670794210563e+00
5.890243902439024126e-06,3.412294612329691557e+00
5.902439024390243873e-06,3.025329163930250420e+00
5.914634146341463620e-06,2.624635061133301583e+00
5.926829268292682519e-06,2.220683816343103523e+00
5.939024390243902266e-06,1.824032062265312781e+00
5.951219512195122012e-06,1.445045670855629627e+00
5.963414634146341759e-06,1.093628857501875551e+00
5.975609756097560659e-06,7.789653498766335726e-01
5.987804878048780405e-06,5.092783856075000504e-01
6.000000000000000152e-06,2.916158108491879730e-01
6.012195121951219899e-06,1.316658958698080362e-01
6.024390243902438798e-06,3.360868102201841623e-02
6.036585365853658545e-06,6.737939496126443828e-06
6.048780487804878292e-06,3.173820074335909069e-02
6.060975609756097191e-06,1.279738173831344028e-01
6.073170731707316938e-06,2.861986208394990960e-01
6.085365853658536684e-06,5.022776538457853768e-01
6.097560975609756431e-06,7.705640295158764363e-01
6.109756097560975331e-06,1.084046503883060453e+00
6.121951219512195077e-06,1.434532703773011786e+00
6.134146341463414824e-06,1.812863221637556421e+00
6.146341463414633724e-06,2.209150982316046896e+00
6.158536585365853470e-06,2.613039626249924030e+00
6.170731707317073217e-06,3.013974156708698615e+00
6.182926829268292964e-06,3.401476778088004860e+00
6.195121951219511863e-06,3.765420716676464163e+00
6.207317073170731610e-06,4.096294868016228108e+00
6.219512195121951356e-06,4.385452354711632417e+00
6.231707317073171103e-06,4.625336499018809278e+00
6.243902439024390003e-06,4.809678304775363955e+00
6.256097560975609749e-06,4.933660287790464949e+00
6.268292682926829496e-06,4.994042373243931188e+00
6.280487804878048396e-06,4.989246569963932565e+00
6.292682926829268142e-06,4.919398208753155366e+00
6.304878048780487889e-06,4.786322667064705882e+00
6.317073170731707635e-06,4.593497665623106130e+00
6.329268292682926535e-06,4.345962383643554361e+00
6.341463414634146282e-06,4.050185767780494217e+00
6.353658536585366028e-06,3.713897476345064952e+00
6.365853658536585775e-06,3.345885876799106207e+00
6.378048780487804675e-06,2.955768375544930660e+00
6.390243902439024421e-06,2.553740082081145335e+00
6.402439024390244168e-06,2.150307375794265674e+00
6.414634146341463068e-06,1.756013338198787466e+00
6.426829268292682814e-06,1.381162226025218320e+00
6.439024390243902561e-06,1.035550185619304120e+00
6.451219512195122307e-06,7.282092460100373366e-01
6.463414634146341207e-06,4.671712809858954429e-01
6.475609756097560954e-06,2.592581086611494001e-01
6.487804878048780700e-06,1.099032139506324057e-01
6.499999999999999600e-06,2.300975295696439105e-02
6.512195121951219347e-06,8.485501027748476588e-04
6.524390243902439093e-06,4.399875369338657194e-02
6.536585365853658840e-06,1.513327007834370797e-01
6.548780487804877740e-06,3.200453868806989455e-01
6.560975609756097486e-06,5.457277703424612270e-01
6.573170731707317233e-06,8.224819957688813687e-01
6.585365853658536979e-06,1.143075525210793808e+00
6.597560975609755879e-06,1.499130149214019214e+00
6.609756097560975626e-06,1.881340938193046153e+00
6.621951219512195372e-06,2.279719412182991789e+00
6.634146341463414272e-06,2.683854574109249658e+00
6.646341463414634019e-06,3.083184984880189106e+00
6.658536585365853765e-06,3.467274770045318366e+00
6.670731707317073512e-06,3.826086345019245272e+00
6.682926829268292412e-06,4.150242731623473347e+00
6.695121951219512158e-06,4.431272610715748073e+00
6.707317073170731905e-06,4.661831706839103973e+00
6.719512195121950804e-06,4.835894719351191640e+00
6.731707317073170551e-06,4.948912784213518989e+00
6.743902439024390298e-06,4.997932351424093866e+00
6.756097560975610044e-06,4.981672371417875667e+00
6.768292682926828944e-06,4.900557773289511587e+00
6.780487804878048691e-06,4.756708359937373842e+00
6.792682926829268437e-06,4.553883410337004278e+00
6.804878048780488184e-06,4.297383436676638802e+00
6.817073170731707083e-06,3.993911663778292542e+00
6.829268292682926830e-06,3.651398850822267228e+00
6.841463414634146577e-06,3.278796033385233955e+00
6.853658536585365476e-06,2.885840602153582957e+00
6.865853658536585223e-06,2.482801831478380183e+00
6.878048780487804970e-06,2.080212507984291914e+00
6.890243902439024716e-06,1.688593672698389891e+00
6.902439024390243616e-06,1.318179670131390369e+00
6.914634146341463363e-06,9.786506897233906432e-01
6.926829268292683109e-06,6.788797892636910802e-01
6.939024390243902856e-06,4.267010114315312741e-01
6.951219512195121755e-06,2.287046533681080795e-01
6.963414634146341502e-06,9.006503958929013010e-02
6.975609756097561249e-06,1.440529912362009668e-02
6.987804878048780148e-06,3.702680713383088573e-03
6.999999999999999895e-06,5.823688051746334082e-02
7.012195121951219642e-06,1.765827326905862193e-01
7.024390243902439388e-06,3.556474538591607448e-01
7.036585365853658288e-06,5.907514681676917512e-01
7.048780487804878035e-06,8.757507006598812538e-01
7.060975609756097781e-06,1.203197143048580386e+00
7.073170731707316681e-06,1.564533495739651503e+00
7.085365853658536427e-06,1.950316799445936944e+00
7.097560975609756174e-06,2.350465212129006609e+00
